subjectROR	subjectLabel	predicate	predicateLabel	objectROR	objectLabel
02ygzhr13	University of Washington Bothell	P361	part of	00cvxb145	University of Washington
021w6yj26	Western Integrated Pest Management Center	P361	part of	05rrcem69	University of California, Davis
04570m236	National and University Library of Iceland	P361	part of	01db6h964	University of Iceland
01ajv0n48	Cumbria Northumberland Tyne and Wear NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
000nj1063	Pułtusk Academy of Humanities	P361	part of	044sqta95	Vistula University
057zh3y96	The University of Tokyo	P527	has part(s)	022cvpj02	University of Tokyo Hospital
043j9bc42	Royal National Orthopaedic Hospital	P361	part of	02wnqcb97	National Health Service
05gxnyn08	Indiana University – Purdue University Indianapolis	P527	has part(s)	02ets8c94	
04qbdwc31	Southport and Formby District General Hospital	P361	part of	02wnqcb97	National Health Service
01g4rg913	Rajabhat University System	P527	has part(s)	03r1pm171	Kanchanaburi Rajabhat University
00jj62164	Centre de Recherche et de Documentation sur l'Océanie (CREDO)	P361	part of	03e2syc87	Maison Asie Pacifique
04bs5yc70	Swiss Federal Institute for Forest, Snow and Landscape Research	P527	has part(s)	04pzmmv39	
02y9g2b52	Morehouse College	P527	has part(s)	04e0j1059	Bethune-Cookman University
02ddzfk73		P361	part of	050zdnc69	Ministry of Science, Technology and Innovation
00kgv1q58	Grantham and District Hospital	P361	part of	02wnqcb97	National Health Service
02jj4k517	Physico-Technical Institute	P361	part of	03aesme15	Udmurt Federal Research Center, Ural Branch of the Russian Academy of Sciences
04eg5s337	Mediterranean Universities Union	P527	has part(s)	02ytxkh27	Sirte University
055p2yz63	Hospital General Universitario de Albacete	P361	part of	05r78ng12	University of Castilla-La Mancha
01vnkaz16		P361	part of	05qj6w324	Nationale Forschungsdateninfrastruktur
03jn2p430		P361	part of	00pnp4y96	Government of Pakistan
04b7phn87	Kursk Research Institute of Agricultural Production	P361	part of	051mv2k59	Kursk Federal Agrarian Scientific Center
037q1ds38	Fukushima Prefecture History Museum	P361	part of	02j2kkr61	Fukushima Prefectural Culture Center
05b0g2v72		P361	part of	04pmn0e78	University of Alcalá
05bdngh08	ECAM-EPMI	P361	part of	043htjv09	CY Cergy Paris University
028zvc673		P361	part of	006gmme17	United States Air Force
03pzspq13	Ofcom	P361	part of	05wnh3t63	Government of the United Kingdom
0391a8v61		P361	part of	02qsmb048	University of Belgrade
04s03zf45	Tees, Esk and Wear Valleys NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
025821s54	University Hospital Coventry	P361	part of	02wnqcb97	National Health Service
014cnmj57	Ravensburg University of Cooperative Education	P361	part of	02xdzy536	Baden-Wuerttemberg Cooperative State University
05fd1hd85	Tbilisi State University	P527	has part(s)	01fdnyw87	M. Nodia Institute of Geophysics
044fgj614		P361	part of	021018s57	University of Barcelona
03ppnws78	Nanomaterials and Nanotechnology Research Center	P361	part of	02gfc7t72	Spanish National Research Council
014809085		P361	part of	0220k9r37	Paris Descartes University
0009wsb17	A N Bach Institute of Biochemistry	P361	part of	045sc8e83	Federal Center Research Fundamentals of Biotechnology
04j3eks61	Institute of Solid State Physics	P361	part of	034t30j35	Chinese Academy of Sciences
04y9zrf69	Bundeswehr Medical Service Academy	P361	part of	00qay8a95	Bundeswehr Joint Medical Service
04sb8a726	Hôpital Antoine-Béclère	P361	part of	01s0ssk34	
04hrjej96	Leeds General Infirmary	P361	part of	02wnqcb97	National Health Service
0153tk833	University of Virginia	P527	has part(s)	04hx5st34	University of Virginia's College at Wise
022jsgk59	West Cornwall Hospital	P361	part of	02wnqcb97	National Health Service
023e5m798	North East London NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
03sxmek83	National Open Air Museum	P527	has part(s)	02k8qat92	Valašské Muzeum v Přírodě
02vgg2808	Federal Ministry for Economic Affairs and Climate Action	P361	part of	048nacf41	Federal Government of Germany
03dv9mn33	Swedish Species Information Centre	P361	part of	02yy8x990	Swedish University of Agricultural Sciences
0285m5c69	De Wever-Ziekenhuis	P361	part of	0367sye10	Atrium Medisch Centrum Parkstad
023dma244	Colchester Hospital	P361	part of	02wnqcb97	National Health Service
02z31cn83	Ministry of Electronics and Information Technology	P361	part of	036h6g940	Government of India
01qew8q20		P361	part of	02rxc7m23	University of Navarra
00enhv193		P361	part of	05qj6w324	Nationale Forschungsdateninfrastruktur
01g4rg913	Rajabhat University System	P527	has part(s)	05qeh2v62	Sakon Nakhon Rajabhat University
05b0g2v72		P361	part of	03vek6s52	Harvard University
04eg5s337	Mediterranean Universities Union	P527	has part(s)	05g06bh89	Holy Spirit University of Kaslik
05xga6t39		P361	part of	01pxwe438	McGill University
015m7wh34	University of Rennes	P527	has part(s)	01h0ffh48	École Nationale Supérieure de Chimie de Rennes
04w6pnc49	Hungarian Research Network	P527	has part(s)	05wswj918	Centre for Energy Research
043rxf076		P527	has part(s)	05f82e368	Université Paris Cité
05qndj312	Hospital Universitario de Canarias	P361	part of	0312xab44	Servicio Canario de la Salud
05r5c7c30	National Institute on Disability, Independent Living, and Rehabilitation Research	P361	part of	033jnv181	United States Department of Health and Human Services
023czga33		P527	has part(s)	009hmnr85	Southeast Climate Adaptation Science Center
02rcrvv70	Government of the United States of America	P527	has part(s)	01ndq3682	United States Courts
00f147v33	Corbett Hospital	P361	part of	02wnqcb97	National Health Service
024yb0264		P361	part of	02qsmb048	University of Belgrade
00g4bcb66	Kazan Scientific Center	P527	has part(s)	01x2aqm70	Tatar Scientific Research Institute of Agriculture
02rnep118	Queen's Hospital	P361	part of	02wnqcb97	National Health Service
03zydm450	Great Ormond Street Hospital for Children NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
04eg5s337	Mediterranean Universities Union	P527	has part(s)	00taa2s29	University of Tripoli
05qn5kv73		P527	has part(s)	02r1pzn16	Hôpital Saint-François d'Assise
04rrs4x54	University of Central Asia	P527	has part(s)	05hphhy26	University of Central Asia
01dkyve95		P527	has part(s)	01s3fs709	Institut Agro Rennes-Angers
02wtj7z45	Gemini South Observatory	P361	part of	058tw4f12	
02dc47z81	Hospital São Teotónio	P361	part of	0025r1k74	Centro Hospitalar Tondela-Viseu
05xy1nn52	Multiscale Bioimaging	P527	has part(s)	01y9bpm73	University of Göttingen
04dy2xw62		P361	part of	05qj6w324	Nationale Forschungsdateninfrastruktur
04eg5s337	Mediterranean Universities Union	P527	has part(s)	05k89ew48	University of Jordan
004tay810	Military Sealift Command	P361	part of	03mg1c955	
02y9g2b52	Morehouse College	P527	has part(s)	055ag3e81	Goucher College
02y9g2b52	Morehouse College	P527	has part(s)	012dg8a96	Swarthmore College
04pp8hn57	Utrecht University	P527	has part(s)	0575yy874	University Medical Center Utrecht
004fa0x02		P361	part of	01c1w6d29	University of Bamberg
01bnxkh93	Petersfield Community Hospital	P361	part of	02wnqcb97	National Health Service
04s7e3d74	James Paget University Hospitals NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
01en9z723	Redcar Primary Care Hospital	P361	part of	02wnqcb97	National Health Service
03dzc0485	University of Regina	P527	has part(s)	04zqj3g76	First Nations University of Canada
02be22443	Ferdinand-Braun-Institut	P361	part of	059m1v232	Forschungsverbund Berlin
00v3cq569	Okazaki Institute for Integrative Bioscience	P361	part of	055n47h92	National Institutes of Natural Sciences
048emj907	Queen Elizabeth Hospital Birmingham	P361	part of	02wnqcb97	National Health Service
05mx11h55	Ministry of Agriculture and Agro Based Industry	P527	has part(s)	04sky4s35	Malaysian Agricultural Research and Development Institute
03n273w86	Rajabhat Maha Sarakham University	P361	part of	01g4rg913	Rajabhat University System
03we1zb10	Warneford Hospital	P361	part of	02wnqcb97	National Health Service
03qk89x33		P361	part of	00qw25974	
01nj4ek07	Hinchingbrooke Hospital	P361	part of	02wnqcb97	National Health Service
01z143507	Institute of Electronics	P361	part of	0419fj215	Aerospace Information Research Institute
01tm5k604	Treant Zorggroep	P527	has part(s)	02hvsf428	Ziekenhuis Bethesda
05txewa23	Okehampton Hospital	P361	part of	02wnqcb97	National Health Service
03ewepe58	Al-Azhar University	P361	part of	05fnp1145	Al Azhar University
00mv6sv71	University of Zagreb	P527	has part(s)	04e90ca47	
01x2aqm70	Tatar Scientific Research Institute of Agriculture	P361	part of	00g4bcb66	Kazan Scientific Center
04a5hr295	Complejo Hospitalario Universitario de Albacete	P361	part of	05r78ng12	University of Castilla-La Mancha
00dt9qb91	Illawarra Health and Medical Research Institute	P361	part of	00jtmb277	University of Wollongong
03sagfk94	Catalan Association of Public Universities	P527	has part(s)	00g5sqv46	Rovira i Virgili University
036f4sz05	Łukasiewicz Research Network	P527	has part(s)	03f5avr03	Electrotechnical Institute
0260anr77	Western Michigan University Homer Stryker M.D. School of Medicine	P361	part of	04j198w64	Western Michigan University
05hca2307	École Nationale Supérieure d’Architecture Paris-Malaquais	P361	part of	013cjyk83	PSL Research University
015m7wh34	University of Rennes	P527	has part(s)	03rxtdc22	École Normale Supérieure de Rennes
02emftt08	Alaska Department of Natural Resources	P527	has part(s)	05x8v1903	
035f5f914	NIHR Leeds Musculoskeletal Biomedical Research Unit	P361	part of	02wnqcb97	National Health Service
01d5v2p67	Silva	P361	part of	003vg9w96	National Research Institute for Agriculture, Food and Environment
04v7g1721		P361	part of	02qsmb048	University of Belgrade
054qz6938	École de Gouvernance et d'Économie de Rabat	P361	part of	03xc55g68	Université Mohammed VI Polytechnique
03wejsv15	Ministry of Defence	P361	part of	036h6g940	Government of India
04q54n515	NSWC Corona Division	P361	part of	03d4ecn10	Naval Surface Warfare Center
020yme056		P361	part of	033n9gh91	Carl von Ossietzky University of Oldenburg
01dx1mr58	Royal Stoke University Hospital	P361	part of	02wnqcb97	National Health Service
00pg5jh14	Assistance Publique – Hôpitaux de Paris	P527	has part(s)	02e9m1r40	Hôpital Corentin-Celton
03y12yp46	Nakhon Pathom Rajabhat University	P361	part of	01g4rg913	Rajabhat University System
05q1nwf35	NordGen	P527	has part(s)	03vabvg16	Svalbard Global Seed Vault
04eg5s337	Mediterranean Universities Union	P527	has part(s)	02wj89n04	Université Ibn-Tofail
007tpha30	Barber Institute of Fine Arts	P361	part of	03angcq70	University of Birmingham
02c8msm58	Treasury	P361	part of	04v3jxv31	Government of New Zealand
00m7jk905	École d'Architecture de la Ville et des Territoires à Marne-la-Vallée	P361	part of	03x42jk29	Université Gustave Eiffel
01rfxdq93	Evangelisches Krankenhaus Oberhausen	P361	part of	02v2egw15	Diakonie Deutschland
0198xy071	Milano University Press	P361	part of	02twcfp32	Crossref
01jsenc11	Instituto de Historia	P361	part of	0391qz193	Centro de Ciencias Humanas y Sociales
00mgp8v69	Carter Center	P361	part of	030mbxz29	Carter Center
041phzg73	Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania	P361	part of	00b30xv10	University of Pennsylvania
00mrq3p58	Frimley Health NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
04eg5s337	Mediterranean Universities Union	P527	has part(s)	035xkbk20	Aix-Marseille University
034zes736	Bluegrass Community and Technical College	P361	part of	046ekqm80	Kentucky Community and Technical College System
00wffwv55		P361	part of	00nt41z93	University of Aveiro
0379k6g72	Avon and Wiltshire Mental Health Partnership NHS Trust	P361	part of	02wnqcb97	National Health Service
02z6cxz02	Warwick Hospital	P361	part of	02wnqcb97	National Health Service
00fe63682		P361	part of	00nt41z93	University of Aveiro
040at4140	International Federation of Red Cross and Red Crescent Societies	P527	has part(s)	00zzcmy73	Hellenic Red Cross
00wb5fq03		P361	part of	02qsmb048	University of Belgrade
03yzt0q73	Penn State Beaver	P361	part of	04p491231	Pennsylvania State University
04eg5s337	Mediterranean Universities Union	P527	has part(s)	057ts1y80	Islamic University of Gaza
04ze4qf38	Thame Community Hospital	P361	part of	02wnqcb97	National Health Service
05vc4qy60	Rijnland Ziekenhuis	P361	part of	017rd0q69	Alrijne Ziekenhuis
03sxdvx36	Nevada System of Higher Education	P527	has part(s)	04vafwy12	Western Nevada College
00r57r863	Wallops Flight Facility	P361	part of	0171mag52	Goddard Space Flight Center
05b0g2v72		P361	part of	01v5cv687	King Juan Carlos University
052w5r042	Ministry of Natural Resources and Environment	P361	part of	02hchde94	Government of Russia
058thx797	Hospital Universitario Virgen de la Arrixaca	P361	part of	055bn0x53	Servicio Murciano de Salud
02qsmb048	University of Belgrade	P527	has part(s)	03jjdcp59	
05kbck686		P361	part of	05qhvy459	
038t2yw28	Institute for Educational Quality Improvement	P361	part of	01hcx6992	Humboldt-Universität zu Berlin
01g4rg913	Rajabhat University System	P527	has part(s)	04p9hvh53	Loei Rajabhat University
04rtr9n62	Scottish Qualifications Authority	P361	part of	04v2xmd71	Scottish Government
02y9g2b52	Morehouse College	P527	has part(s)	02fvaj957	Spelman College
00yhsjs55		P361	part of	05nkf0n29	University of New Brunswick
03a5y5d65	Foundation for European Progressive Studies	P527	has part(s)	04rd9p896	Felipe González Foundation
02dde7839	Foothill-De Anza Community College District	P527	has part(s)	01dfsmx55	De Anza College
045x93337	Yeshiva University	P527	has part(s)	05cf8a891	Albert Einstein College of Medicine
03e4g1593	West Hertfordshire Hospitals NHS Trust	P361	part of	02wnqcb97	National Health Service
05de6h762	Maison de l'Orient et de la Méditerranée Jean Pouilloux	P527	has part(s)	02bq56641	Archéologie et Archéométrie
00he80998	Manchester University NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
001g7jx32	New Britain General Hospital	P361	part of	05x5j6e28	The Hospital of Central Connecticut
04a0bad71		P361	part of	05g3mes96	University of Latvia
019ryn279	State and University Library	P361	part of	03vvy0v27	Royal Danish Library
02ppy9c89	NIHR Nottingham Digestive Diseases Biomedical Research Unit	P361	part of	02wnqcb97	National Health Service
04eg5s337	Mediterranean Universities Union	P527	has part(s)	04efg9a07	Sidi Mohamed Ben Abdellah University
01j5zzr31	Open Group	P527	has part(s)	03qx9tc91	Capgemini (France)
02ckzhz90	Blackberry Hill Hospital	P361	part of	02wnqcb97	National Health Service
023s10w93	Ministry of Sustainable Development, Environment and the Fight against Climate Change	P361	part of	05waa5295	Government of Quebec
0436f0775	Ashford Hospital	P361	part of	02wnqcb97	National Health Service
04w6pnc49	Hungarian Research Network	P527	has part(s)	016gb1631	Biological Research Centre
05fhtd457	Hospital Central Militar	P361	part of	02z57sg23	Secretaría de la Defensa Nacional
05xy1nn52	Multiscale Bioimaging	P527	has part(s)	04a7f6w43	Max Planck Institute of Experimental Medicine
0370htr03		P361	part of	02jx3x895	University College London
00g4bcb66	Kazan Scientific Center	P527	has part(s)	03jty3219	A.E. Arbuzov Institute of Organic and Physical Chemistry
003dfhs04	Institut de Physique Nucléaire d’Orsay	P361	part of	03fd77x13	Institut National de Physique Nucléaire et de Physique des Particules
02htksw11	Longridge Community Hospital	P361	part of	02wnqcb97	National Health Service
00pg5jh14	Assistance Publique – Hôpitaux de Paris	P527	has part(s)	023km2z79	Hôpital de Vaugirard-Gabriel Pallez
